200,1621377135.554724,http://apple.com,https://www.apple.com/
200,1621377135.588958,http://www.google.com,https://www.google.com/?gws_rd=ssl
200,1621377135.685103,http://cloudflare.com,https://www.cloudflare.com/
200,1621377135.883424,http://microsoft.com,https://www.microsoft.com/nl-nl/
200,1621377135.984693,http://support.google.com,https://support.google.com/
200,1621377136.049862,http://play.google.com,https://play.google.com/store
200,1621377136.150264,http://youtube.com,https://consent.youtube.com/m?continue=https%3A%2F%2Fyoutube.com%2F&gl=NL&m=0&pc=yt&uxe=23983172&hl=en-GB&src=1
200,1621377136.347751,http://www.blogger.com,https://www.blogger.com/about/?bpli=1
200,1621377137.057922,http://mozilla.org,https://www.mozilla.org/en-GB/
200,1621377137.377231,http://youtu.be,https://consent.youtube.com/m?continue=https%3A%2F%2Fwww.youtube.com%2F%3Ffeature%3Dyoutu.be&gl=NL&m=0&pc=yt&uxe=23983172&hl=en-GB&src=1
200,1621377137.830608,http://maps.google.com,https://consent.google.com/m?continue=https://www.google.com/maps&gl=NL&m=0&pc=m&hl=en&src=1
200,1621377138.103982,http://wordpress.org,https://wordpress.org/
200,1621377138.730734,http://docs.google.com,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fdocs.google.com%2F&rip=1&nojavascript=1&followup=https%3A%2F%2Fdocs.google.com%2F&emr=1
200,1621377139.442652,http://en.wikipedia.org,https://en.wikipedia.org/wiki/Main_Page
200,1621377140.23013,http://linkedin.com,https://www.linkedin.com/
200,1621377141.981172,http://sites.google.com,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fsites.google.com%2F&rip=1&nojavascript=1&followup=https%3A%2F%2Fsites.google.com%2F&service=jotspot
200,1621377172.603796,http://europa.eu,https://europa.eu/
200,1621377173.550482,http://accounts.google.com,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2F&rip=1&nojavascript=1&followup=https%3A%2F%2Faccounts.google.com%2F
200,1621377174.014926,http://drive.google.com,https://www.google.com/intl/nl/drive/
200,1621377176.91412,http://vimeo.com,https://vimeo.com/
200,1621377179.156268,http://adobe.com,https://www.adobe.com/
200,1621377182.158025,http://plus.google.com,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fplus.google.com%2F&rip=1&nojavascript=1&followup=https%3A%2F%2Fplus.google.com%2F&osid=1
200,1621377182.179329,http://es.wikipedia.org,https://es.wikipedia.org/wiki/Wikipedia:Portada
200,1621377185.839243,http://pt.wikipedia.org,https://pt.wikipedia.org/wiki/Wikip%C3%A9dia:P%C3%A1gina_principal
200,1621377186.750914,http://bbc.co.uk,https://www.bbc.co.uk/
200,1621377186.847671,http://amazon.com,https://www.amazon.com/
200,1621377187.488914,http://uol.com.br,https://www.uol.com.br/
200,1621377188.069654,http://cnn.com,https://edition.cnn.com/
200,1621377188.90997,http://vk.com,https://vk.com/badbrowser.php
200,1621377190.19806,http://facebook.com,https://www.facebook.com/
200,1621377191.500886,http://istockphoto.com,https://www.istockphoto.com/nl
200,1621377193.069921,http://github.com,https://github.com/
200,1621377198.402804,http://line.me,https://line.me/en/
200,1621377210.146145,http://www.yahoo.com,https://www.yahoo.com/
200,1621377211.239599,http://wikimedia.org,https://www.wikimedia.org/
200,1621377211.533833,http://forbes.com,https://www.forbes.com/
200,1621377212.7981,http://opera.com,https://www.opera.com/
200,1621377214.085629,http://creativecommons.org,https://creativecommons.org/
403,1621377214.197664,http://brandbucket.com
200,1621377217.056848,http://dropbox.com,https://www.dropbox.com/
200,1621377217.523233,http://imdb.com,https://www.imdb.com/
200,1621377223.887432,http://google.co.jp,https://www.google.co.jp/?gws_rd=ssl
200,1621377224.323832,http://google.de,https://www.google.de/?gws_rd=ssl
200,1621377224.944534,http://bbc.com,https://www.bbc.com/
200,1621377227.499111,http://myspace.com,https://myspace.com/
200,1621377228.364226,http://mail.ru,https://mail.ru/
200,1621377228.503873,http://jimdofree.com,https://www.jimdo.com/
200,1621377229.397473,http://live.com,https://outlook.live.com/owa/
200,1621377230.55199,http://reuters.com,https://www.reuters.com/
200,1621377250.273785,http://theguardian.com,https://www.theguardian.com/international
200,1621377251.316556,http://medium.com,http://medium.com
200,1621377251.637434,http://google.es,https://www.google.es/?gws_rd=ssl
200,1621377252.673384,http://mail.google.com,https://www.google.com/intl/nl/gmail/about/
200,1621377252.912255,http://news.google.com,https://consent.google.com/m?continue=https://news.google.com/&gl=NL&m=0&pc=n&hl=en-US&src=1
200,1621377254.940344,http://dailymotion.com,https://www.dailymotion.com/
200,1621377255.562218,http://w3.org,http://www.w3.org/
200,1621377256.87993,http://www.weebly.com,https://www.weebly.com/
200,1621377272.273683,http://t.me,https://telegram.org/
200,1621377275.129049,http://feedburner.com,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Ffeedburner.google.com%2Ffb%2Fa%2Fmyfeeds&rip=1&nojavascript=1&service=feedburner
200,1621377275.581763,http://whatsapp.com,https://www.whatsapp.com/
200,1621377275.913005,http://fr.wikipedia.org,https://fr.wikipedia.org/wiki/Wikip%C3%A9dia:Accueil_principal
200,1621377276.133377,http://policies.google.com,https://policies.google.com/
200,1621377276.527538,http://hugedomains.com,http://hugedomains.com
200,1621377278.259473,http://developers.google.com,https://developers.google.com/
200,1621377279.142393,http://issuu.com,https://issuu.com:443/
200,1621377279.670551,http://msn.com,https://www.msn.com/nl-nl/
200,1621377281.549909,http://abril.com.br,https://www.assine.abril.com.br/portal/paginasEstaticas!showPromocao.action?codPromocao=assineabril
200,1621377284.961958,http://google.com.br,https://www.google.com.br/?gws_rd=ssl
200,1621377286.704622,http://nih.gov,https://www.nih.gov/
200,1621377288.364163,http://slideshare.net,https://www.slideshare.net/
200,1621377290.148347,http://globo.com,https://www.globo.com/
200,1621377295.542668,http://nytimes.com,https://www.nytimes.com/
200,1621377300.199557,http://paypal.com,https://www.paypal.com/nl/home
404,1621377301.886053,http://www.gstatic.com/
200,1621377302.486071,http://get.google.com,https://www.google.com/
200,1621377303.096938,http://who.int,https://www.who.int/
200,1621377304.426835,http://latimes.com,https://www.latimes.com:443/
200,1621377304.619038,http://steampowered.com,https://store.steampowered.com/
200,1621377304.974211,http://bit.ly,https://bitly.com/
200,1621377312.877159,http://www.gov.uk,https://www.gov.uk/
200,1621377313.995864,http://news.yahoo.com,https://news.yahoo.com/
200,1621377315.898403,http://cdc.gov,https://www.cdc.gov/
200,1621377324.161862,http://wikia.com,https://www.fandom.com/explore
200,1621377325.241667,http://apache.org,https://apache.org/
200,1621377327.656412,http://nasa.gov,https://www.nasa.gov/
400,1621377328.381992,https://twitter.com/
200,1621377329.805282,http://un.org,https://www.un.org/
200,1621377330.416305,http://books.google.com,https://books.google.com/?hl=en
200,1621377332.410884,http://aboutads.info,https://youradchoices.com/
200,1621377332.659848,http://time.com,https://time.com/
200,1621377335.906641,http://webmd.com,https://www.webmd.com/
200,1621377335.999362,http://fandom.com,https://www.fandom.com/
200,1621377341.311298,http://google.it,https://www.google.it/?gws_rd=ssl
200,1621377343.078143,http://draft.blogger.com,https://draft.blogger.com/about/?bpli=1
200,1621377345.635126,http://rakuten.co.jp,https://www.rakuten.co.jp/
200,1621377346.027914,http://tools.google.com,https://www.google.com/chrome/
200,1621377347.330337,http://change.org,https://www.change.org/
200,1621377348.577657,http://myaccount.google.com,https://www.google.com/account/about/?hl=en
200,1621377350.21759,http://dailymail.co.uk,https://www.dailymail.co.uk/home/index.html
200,1621377350.699584,http://translate.google.com,https://consent.google.com/m?continue=https://translate.google.com/&gl=NL&m=0&pc=t&hl=en-US&src=1
200,1621377352.250766,http://buydomains.com,https://www.buydomains.com/
200,1621377359.830531,http://independent.co.uk,https://www.independent.co.uk/
200,1621377360.224479,http://google.co.uk,https://www.google.co.uk/?gws_rd=ssl
200,1621377360.261938,http://thesun.co.uk,https://www.thesun.co.uk/
200,1621377362.422397,http://booking.com,https://www.booking.com/index.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaKkBiAEBmAEJuAEZyAEM2AEB6AEBiAIBqAIDuALRgpGFBsACAdICJGU3ZjhmMTIyLTRjNGUtNDM3Ny1iNzQ3LTNmODU4ZmMxMWJlMdgCBeACAQ;sid=f2f82773d1173beb219d3cfdae22ff90;sb_price_type=total&
200,1621377364.386052,http://networkadvertising.org,https://www.networkadvertising.org/
200,1621377366.044156,http://cpanel.com,https://cpanel.net/
200,1621377381.629667,http://pinterest.com,https://www.pinterest.com/
200,1621377382.252494,http://hatena.ne.jp,https://www.hatena.ne.jp:443/
200,1621377383.083386,http://cpanel.net,https://cpanel.net/
200,1621377384.835181,http://telegraph.co.uk,https://www.telegraph.co.uk/
200,1621377385.048763,http://ebay.com,https://www.ebay.com/
200,1621377387.858385,http://archive.org,https://archive.org
200,1621377388.733813,http://gravatar.com,http://en.gravatar.com/
200,1621377391.289923,http://marketingplatform.google.com,https://marketingplatform.google.com/about/
200,1621377391.551615,http://washingtonpost.com,https://www.washingtonpost.com/gdpr-consent/?next_url=https%3a%2f%2fwww.washingtonpost.com%2f
200,1621377393.512301,http://de.wikipedia.org,https://de.wikipedia.org/wiki/Wikipedia:Hauptseite
200,1621377394.124071,http://search.google.com,https://www.google.com/
200,1621377394.253046,http://plesk.com,https://www.plesk.com/
200,1621377403.991536,http://namecheap.com,https://www.namecheap.com/
200,1621377404.246369,http://wired.com,https://www.wired.com/
200,1621377404.487205,http://files.wordpress.com,https://wordpress.com/
200,1621377405.785686,http://mediafire.com,https://www.mediafire.com/
200,1621377406.192313,http://fb.com,https://www.facebook.com/
200,1621377407.111243,http://google.pl,https://www.google.pl/?gws_rd=ssl
200,1621377407.525889,http://aol.com,https://www.aol.com/
200,1621377407.864063,http://android.com,https://www.android.com/
200,1621377409.048746,http://dan.com,https://dan.com/
200,1621377410.436516,http://picasaweb.google.com,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fget.google.com%2Falbumarchive&rip=1&nojavascript=1&followup=https%3A%2F%2Fget.google.com%2Falbumarchive
200,1621377410.491405,http://abcnews.go.com,https://abcnews.go.com/
200,1621377410.702626,http://telegram.me,https://telegram.org/
200,1621377414.892824,http://it.wikipedia.org,https://it.wikipedia.org/wiki/Pagina_principale
200,1621377426.312487,http://wsj.com,https://www.wsj.com/
200,1621377426.561133,http://scribd.com,https://www.scribd.com/
200,1621377428.673058,http://google.fr,https://www.google.fr/?gws_rd=ssl
200,1621377428.999114,http://usatoday.com,https://eu.usatoday.com/
200,1621377429.739707,http://youronlinechoices.com,http://youronlinechoices.com
200,1621377430.362349,http://goo.gl,https://developers.googleblog.com/2018/03/transitioning-google-url-shortener.html
200,1621377432.38716,http://lefigaro.fr,https://www.lefigaro.fr/
200,1621377433.263974,http://samsung.com,https://www.samsung.com/nl/
200,1621377443.42522,http://terra.com.br,https://www.terra.com.br/
200,1621377443.430863,http://id.wikipedia.org,https://id.wikipedia.org/wiki/Halaman_Utama
200,1621377444.009649,http://amazon.co.jp,https://www.amazon.co.jp/
200,1621377444.591671,http://huffingtonpost.com,https://www.huffpost.com/
200,1621377444.982358,http://huffpost.com,https://www.huffpost.com/
200,1621377448.302895,http://cnet.com,https://www.cnet.com/
200,1621377450.505258,http://ig.com.br,https://www.ig.com.br/
200,1621377452.501652,http://office.com,https://www.office.com/
200,1621377457.491484,http://businessinsider.com,https://www.businessinsider.com/
200,1621377458.785306,http://wa.me,https://api.whatsapp.com/
200,1621377459.073201,http://4shared.com,https://www.4shared.com
200,1621377459.359162,http://amazon.co.uk,https://www.amazon.co.uk/
200,1621377459.444206,http://foxnews.com,https://www.foxnews.com/
200,1621377461.161932,http://bloomberg.com,https://www.bloomberg.com/europe
200,1621377478.267173,http://ok.ru,http://ok.ru
200,1621377480.145928,http://amazon.de,https://www.amazon.de/
200,1621377484.570854,http://elpais.com,https://elpais.com/
200,1621377487.193204,http://google.ru,https://www.google.ru/?gws_rd=ssl
200,1621377488.432327,http://photos.google.com,https://www.google.com/photos/about/
200,1621377488.932353,http://aliexpress.com,https://www.aliexpress.com/
200,1621377490.759571,http://harvard.edu,https://www.harvard.edu/
200,1621377492.577202,http://tinyurl.com,https://tinyurl.com/app
200,1621377493.269699,http://academia.edu,https://www.academia.edu/
200,1621377494.204626,http://surveymonkey.com,https://www.surveymonkey.com/
200,1621377495.438451,http://twitch.tv,https://www.twitch.tv/
200,1621377508.653824,http://newyorker.com,https://www.newyorker.com/
200,1621377509.855134,http://rambler.ru,https://www.rambler.ru/
200,1621377515.059315,http://stanford.edu,https://www.stanford.edu/
200,1621377516.551621,http://disney.com,https://www.disney.com/
200,1621377517.563185,http://eventbrite.com,https://www.eventbrite.com/
200,1621377519.339211,http://wikihow.com,https://www.wikihow.com/Main-Page
200,1621377519.438165,http://wiley.com,https://www.wiley.com/en-nl
200,1621377519.774878,http://welt.de,https://www.welt.de/
200,1621377520.522785,http://indiatimes.com,https://www.indiatimes.com/
200,1621377521.646508,http://pl.wikipedia.org,https://pl.wikipedia.org/wiki/Wikipedia:Strona_g%C5%82%C3%B3wna
200,1621377522.425861,http://greenpeace.org,https://www.greenpeace.org/global/
200,1621377523.082548,http://cbc.ca,https://www.cbc.ca/
200,1621377523.391059,http://nginx.com,https://www.nginx.com/
200,1621377526.821467,http://spotify.com,https://www.spotify.com/nl/
200,1621377531.638623,http://xbox.com,https://www.xbox.com:443/en-GB/
200,1621377531.869854,http://repubblica.it,https://www.repubblica.it/
200,1621377549.399809,http://mega.nz,https://mega.nz
200,1621377549.794618,http://usnews.com,https://www.usnews.com/
200,1621377550.235113,http://alibaba.com,https://www.alibaba.com/?__redirected__=1
200,1621377550.521659,http://enable-javascript.com,https://enable-javascript.com/
200,1621377551.345906,http://picasa.google.com,http://picasa.google.com
200,1621377552.056377,http://icann.org,https://www.icann.org/
200,1621377553.690271,http://lemonde.fr,https://www.lemonde.fr/
200,1621377554.050581,http://themeforest.net,https://themeforest.net/
200,1621377555.23489,http://imageshack.com,https://imageshack.com/
200,1621377555.676985,http://sedo.com,https://sedo.com/nl/
200,1621377556.369682,http://ziddu.com,https://www.ziddu.com/
200,1621377558.472377,http://sciencedaily.com,https://www.sciencedaily.com/
200,1621377561.614596,http://netflix.com,https://www.netflix.com/nl-en/
400,1621377564.335559,http://storage.googleapis.com
200,1621377572.676821,http://sputniknews.com,https://sputniknews.com/
200,1621377573.237255,http://imageshack.us,https://imageshack.com/
200,1621377573.594436,http://theatlantic.com,https://www.theatlantic.com/world/
200,1621377574.408284,http://php.net,https://www.php.net/
200,1621377575.347778,http://disqus.com,https://disqus.com/
200,1621377576.003972,http://loc.gov,https://loc.gov/
200,1621377577.905815,http://news.com.au,https://www.news.com.au/
200,1621377578.398112,http://goodreads.com,https://www.goodreads.com/
200,1621377582.780602,http://photobucket.com,https://app.photobucket.com:443/
200,1621377584.501624,http://lycos.com,https://www.lycos.com/
400,1621377584.815515,https://forms.gle/
200,1621377588.280468,http://qq.com,https://www.qq.com/
200,1621377594.461374,http://ikea.com,https://www.ikea.com/
200,1621377595.114465,http://ea.com,https://www.ea.com/en-gb
200,1621377595.307763,http://trustpilot.com,https://www.trustpilot.com/
200,1621377597.952253,http://biglobe.ne.jp,https://www.biglobe.ne.jp/
200,1621377602.99117,http://cambridge.org,https://www.cambridge.org/
200,1621377609.252265,http://mirror.co.uk,https://www.mirror.co.uk/
403,1621377609.365997,http://allaboutcookies.org
200,1621377610.305543,http://abc.net.au,https://www.abc.net.au/
200,1621377612.117063,http://ign.com,https://nl.ign.com/
200,1621377612.538494,http://walmart.com,https://www.walmart.com/blocked?url=Lw==&uuid=01ba0ec0-b82a-11eb-a9bb-5772c261b815&vid=&g=a
200,1621377612.804702,http://ipv4.google.com,https://ipv4.google.com/?gws_rd=ssl
200,1621377614.722115,http://hollywoodreporter.com,https://www.hollywoodreporter.com/
200,1621377615.439708,http://bandcamp.com,https://bandcamp.com/
200,1621377619.419518,http://m.wikipedia.org,https://www.wikipedia.org/
200,1621377631.608218,http://depositfiles.com,https://dfiles.eu/
200,1621377631.896252,http://nikkei.com,https://www.nikkei.com/
200,1621377632.327027,http://wp.com,https://wordpress.com/
200,1621377633.741381,http://stackoverflow.com,https://stackoverflow.com/
400,1621377633.979846,https://global.oup.com?cc=nl
200,1621377634.443677,http://amazon.es,https://www.amazon.es/
200,1621377637.612134,http://bund.de,https://www.service.bund.de/Content/DE/Home/homepage_node.html
200,1621377637.969401,http://ietf.org,https://www.ietf.org/
